      1  2.819079e-015  7.655540e-006  7.957747e-002  0.000000e+000
      2  6.253972e-016  4.634384e-006  7.957747e-002  0.000000e+000
      3  2.955827e-015  7.777375e-006  7.957747e-002  0.000000e+000
      4  1.446964e-015  6.129513e-006  7.957747e-002  0.000000e+000
      5  1.265125e-015  5.861173e-006  7.957747e-002  0.000000e+000
      6  1.265125e-015  5.861173e-006  7.957747e-002  0.000000e+000
      7  3.130299e-015  7.927483e-006  7.957747e-002  0.000000e+000
      8  2.071679e-015  6.908454e-006  7.957747e-002  0.000000e+000
      9  1.565258e-015  6.292193e-006  7.957747e-002  0.000000e+000
     10  2.429118e-015  7.284889e-006  7.957747e-002  0.000000e+000
     11  5.519904e-016  4.445465e-006  7.957747e-002  0.000000e+000
     12  5.727333e-016  4.500466e-006  7.957747e-002  0.000000e+000
     13  1.092740e-015  5.581861e-006  7.957747e-002  0.000000e+000
     14  1.115486e-015  5.620325e-006  7.957747e-002  0.000000e+000
     15  4.008178e-016  3.995665e-006  7.957747e-002  0.000000e+000
     16  3.983507e-016  3.987450e-006  7.957747e-002  0.000000e+000
     17  1.198311e-015  5.756120e-006  7.957747e-002  0.000000e+000
     18  1.791661e-015  6.582012e-006  7.957747e-002  0.000000e+000
     19  2.055243e-015  6.890135e-006  7.957747e-002  0.000000e+000
     20  4.564189e-016  4.172483e-006  7.957747e-002  0.000000e+000
     21  2.928561e-015  7.753387e-006  7.957747e-002  0.000000e+000
     22  4.004414e-016  3.994414e-006  7.957747e-002  0.000000e+000
     23  2.183989e-015  7.031104e-006  7.957747e-002  0.000000e+000
     24  1.979067e-015  6.803935e-006  7.957747e-002  0.000000e+000
     25  7.307271e-016  4.881183e-006  7.957747e-002  0.000000e+000
     26  5.096947e-015  9.326315e-006  7.957747e-002  0.000000e+000
     27  3.407012e-015  8.154511e-006  7.957747e-002  0.000000e+000
     28  1.455993e-015  6.142236e-006  7.957747e-002  0.000000e+000
     29  2.727602e-015  7.571821e-006  7.957747e-002  0.000000e+000
     30  2.113377e-015  6.954496e-006  7.957747e-002  0.000000e+000
     31  6.253972e-016  4.634384e-006  7.957747e-002  0.000000e+000
     32  3.495099e-015  8.224191e-006  7.957747e-002  0.000000e+000
     33  1.446964e-015  6.129513e-006  7.957747e-002  0.000000e+000
     34  4.521039e-015  8.960924e-006  7.957747e-002  0.000000e+000
     35  4.521039e-015  8.960924e-006  7.957747e-002  0.000000e+000
     36  2.191482e-015  7.039136e-006  7.957747e-002  0.000000e+000
     37  1.408097e-015  6.074133e-006  7.957747e-002  0.000000e+000
     38  1.408097e-015  6.074133e-006  7.957747e-002  0.000000e+000
     39  3.829624e-015  8.478625e-006  7.957747e-002  0.000000e+000
     40  4.939127e-015  9.229045e-006  7.957747e-002  0.000000e+000
     41  1.438027e-015  6.116867e-006  7.957747e-002  0.000000e+000
     42  1.438027e-015  6.116867e-006  7.957747e-002  0.000000e+000
     43  3.798543e-015  8.455625e-006  7.957747e-002  0.000000e+000
     44  4.818979e-015  9.153595e-006  7.957747e-002  0.000000e+000
     45  1.410183e-015  6.077130e-006  7.957747e-002  0.000000e+000
     46  1.198311e-015  5.756120e-006  7.957747e-002  0.000000e+000
     47  1.816793e-015  6.612644e-006  7.957747e-002  0.000000e+000
     48  2.112301e-015  6.953316e-006  7.957747e-002  0.000000e+000
     49  1.384675e-016  2.803643e-006  7.957747e-002  0.000000e+000
     50  3.282580e-015  8.054003e-006  7.957747e-002  0.000000e+000
     51  2.344439e-015  7.199235e-006  7.957747e-002  0.000000e+000
     52  2.361149e-015  7.216299e-006  7.957747e-002  0.000000e+000
     53  5.309884e-016  4.388355e-006  7.957747e-002  0.000000e+000
     54  5.665302e-015  9.660829e-006  7.957747e-002  0.000000e+000
     55  5.096947e-015  9.326315e-006  7.957747e-002  0.000000e+000
     56  3.411674e-015  8.158229e-006  7.957747e-002  0.000000e+000
     57  5.676995e-016  4.487243e-006  7.957747e-002  0.000000e+000
     58  5.808115e-016  4.521527e-006  7.957747e-002  0.000000e+000
     59  5.357514e-015  9.482609e-006  7.957747e-002  0.000000e+000
     60  1.902361e-015  6.714872e-006  7.957747e-002  0.000000e+000
     61  2.293202e-015  7.146402e-006  7.957747e-002  0.000000e+000
     62  1.244515e-015  5.829171e-006  7.957747e-002  0.000000e+000
     63  7.812175e-016  4.991113e-006  7.957747e-002  0.000000e+000
     64  8.419410e-016  5.117218e-006  7.957747e-002  0.000000e+000
     65  2.105334e-015  6.945663e-006  7.957747e-002  0.000000e+000
     66  1.393127e-015  6.052530e-006  7.957747e-002  0.000000e+000
     67  1.282669e-015  5.888141e-006  7.957747e-002  0.000000e+000
     68  3.829624e-015  8.478625e-006  7.957747e-002  0.000000e+000
     69  4.707140e-015  9.082228e-006  7.957747e-002  0.000000e+000
     70  4.707140e-015  9.082228e-006  7.957747e-002  0.000000e+000
     71  1.165435e-015  5.702991e-006  7.957747e-002  0.000000e+000
     72  8.741988e-016  5.181754e-006  7.957747e-002  0.000000e+000
     73  4.607221e-016  4.185555e-006  7.957747e-002  0.000000e+000
     74  1.280875e-015  5.885395e-006  7.957747e-002  0.000000e+000
     75  4.904495e-016  4.273708e-006  7.957747e-002  0.000000e+000
     76  1.482512e-015  6.179303e-006  7.957747e-002  0.000000e+000
     77  2.480992e-015  7.336380e-006  7.957747e-002  0.000000e+000
     78  2.480992e-015  7.336380e-006  7.957747e-002  0.000000e+000
     79  3.282580e-015  8.054003e-006  7.957747e-002  0.000000e+000
     80  1.855932e-015  6.659793e-006  7.957747e-002  0.000000e+000
     81  4.909304e-015  9.210432e-006  7.957747e-002  0.000000e+000
     82  2.382217e-015  7.237698e-006  7.957747e-002  0.000000e+000
     83  5.665302e-015  9.660829e-006  7.957747e-002  0.000000e+000
     84  9.225730e-016  5.275621e-006  7.957747e-002  0.000000e+000
     85  8.774479e-016  5.188165e-006  7.957747e-002  0.000000e+000
     86  6.239384e-016  4.630778e-006  7.957747e-002  0.000000e+000
     87  2.054224e-015  6.888997e-006  7.957747e-002  0.000000e+000
     88  5.357514e-015  9.482609e-006  7.957747e-002  0.000000e+000
     89  4.714608e-015  9.087029e-006  7.957747e-002  0.000000e+000
     90  2.027079e-015  6.858518e-006  7.957747e-002  0.000000e+000
     91  2.103199e-015  6.943314e-006  7.957747e-002  0.000000e+000
     92  9.735721e-016  5.371094e-006  7.957747e-002  0.000000e+000
     93  2.558252e-016  3.440233e-006  7.957747e-002  0.000000e+000
     94  2.720277e-015  7.565038e-006  7.957747e-002  0.000000e+000
     95  2.720277e-015  7.565038e-006  7.957747e-002  0.000000e+000
     96  7.159342e-016  4.848020e-006  7.957747e-002  0.000000e+000
     97  5.871733e-016  4.537975e-006  7.957747e-002  0.000000e+000
     98  2.715074e-016  3.509139e-006  7.957747e-002  0.000000e+000
     99  5.619670e-015  9.634821e-006  7.957747e-002  0.000000e+000
    100  5.619670e-015  9.634821e-006  7.957747e-002  0.000000e+000
    101  2.866449e-015  7.698181e-006  7.957747e-002  0.000000e+000
    102  8.580618e-016  5.149672e-006  7.957747e-002  0.000000e+000
    103  3.209604e-015  7.993872e-006  7.957747e-002  0.000000e+000
    104  2.087323e-015  6.925800e-006  7.957747e-002  0.000000e+000
    105  2.085224e-015  6.923477e-006  7.957747e-002  0.000000e+000
    106  2.085224e-015  6.923477e-006  7.957747e-002  0.000000e+000
    107  1.147413e-015  5.673442e-006  7.957747e-002  0.000000e+000
    108  1.649045e-015  6.402520e-006  7.957747e-002  0.000000e+000
    109  6.877060e-016  4.783447e-006  7.957747e-002  0.000000e+000
    110  1.380175e-015  6.033714e-006  7.957747e-002  0.000000e+000
    111  1.587254e-015  6.321530e-006  7.957747e-002  0.000000e+000
    112  4.191119e-015  8.737423e-006  7.957747e-002  0.000000e+000
    113  2.029066e-015  6.860758e-006  7.957747e-002  0.000000e+000
    114  9.422106e-016  5.312791e-006  7.957747e-002  0.000000e+000
    115  2.126917e-015  6.969317e-006  7.957747e-002  0.000000e+000
    116  3.848598e-015  8.492604e-006  7.957747e-002  0.000000e+000
    117  4.760161e-015  9.116202e-006  7.957747e-002  0.000000e+000
    118  3.040429e-016  3.644055e-006  7.957747e-002  0.000000e+000
    119  3.073512e-015  7.879252e-006  7.957747e-002  0.000000e+000
    120  2.103199e-015  6.943314e-006  7.957747e-002  0.000000e+000
    121  1.631876e-015  6.380221e-006  7.957747e-002  0.000000e+000
    122  7.637384e-016  4.953607e-006  7.957747e-002  0.000000e+000
    123  1.851321e-015  6.654273e-006  7.957747e-002  0.000000e+000
    124  1.250320e-015  5.838219e-006  7.957747e-002  0.000000e+000
    125  3.475394e-015  8.208706e-006  7.957747e-002  0.000000e+000
    126  5.871733e-016  4.537975e-006  7.957747e-002  0.000000e+000
    127  1.314472e-015  5.936409e-006  7.957747e-002  0.000000e+000
    128  1.680479e-015  6.442945e-006  7.957747e-002  0.000000e+000
    129  2.675468e-015  7.523270e-006  7.957747e-002  0.000000e+000
    130  1.230709e-015  5.807536e-006  7.957747e-002  0.000000e+000
    131  3.979499e-015  8.587818e-006  7.957747e-002  0.000000e+000
    132  3.109024e-015  7.909482e-006  7.957747e-002  0.000000e+000
    133  3.109024e-015  7.909482e-006  7.957747e-002  0.000000e+000
    134  1.640253e-015  6.391120e-006  7.957747e-002  0.000000e+000
    135  1.359751e-015  6.003804e-006  7.957747e-002  0.000000e+000
    136  5.009404e-015  9.272612e-006  7.957747e-002  0.000000e+000
    137  1.649045e-015  6.402520e-006  7.957747e-002  0.000000e+000
    138  1.786554e-015  6.575752e-006  7.957747e-002  0.000000e+000
    139  8.628871e-016  5.159307e-006  7.957747e-002  0.000000e+000
    140  1.587254e-015  6.321530e-006  7.957747e-002  0.000000e+000
    141  6.718920e-016  4.746497e-006  7.957747e-002  0.000000e+000
    142  7.972416e-016  5.025007e-006  7.957747e-002  0.000000e+000
    143  9.298540e-016  5.289464e-006  7.957747e-002  0.000000e+000
    144  2.917953e-016  3.594453e-006  7.957747e-002  0.000000e+000
    145  9.996740e-016  5.418672e-006  7.957747e-002  0.000000e+000
    146  4.760161e-015  9.116202e-006  7.957747e-002  0.000000e+000
    147  6.826399e-016  4.771672e-006  7.957747e-002  0.000000e+000
    148  2.396712e-015  7.252348e-006  7.957747e-002  0.000000e+000
