1992
115	54	53	4.052929e-06	4.407215e-02	2.778580e-05
116	63	53	6.479241e-06	2.565939e-02	2.726047e-05
117	153	53	3.423439e-06	1.638991e-02	3.162634e-05
118	55	54	3.739041e-06	2.558419e-02	4.572781e-05
119	64	54	7.011545e-06	4.438831e-02	3.881455e-05
120	154	54	6.196241e-06	1.890134e-02	3.157399e-05
121	56	55	8.563693e-06	6.250000e-02	3.042519e-05
122	65	55	8.191126e-06	6.250000e-02	4.107013e-05
123	66	56	4.088738e-06	4.000077e-02	2.852634e-05
124	156	56	5.426179e-06	6.250000e-02	2.785743e-05
125	67	57	6.552438e-06	3.449654e-02	3.360215e-05
126	59	58	3.374923e-06	3.512298e-02	2.958118e-05
127	68	58	4.589992e-06	1.140328e-02	3.263936e-05
128	60	59	5.397868e-06	2.897240e-02	3.435336e-05
129	69	59	7.198509e-06	4.296055e-02	3.193487e-05
130	159	59	9.068672e-06	2.940165e-02	3.756783e-05
131	0	60	5.037874e-06	2.970276e-02	3.203800e-05
132	161	61	6.743025e-06	6.250000e-02	4.317919e-05
133	-1	61	5.612245e-06	1.840006e-02	4.661820e-05
134	63	62	2.991005e-06	3.655427e-02	3.735731e-05
135	72	62	5.077211e-06	4.212753e-02	3.328624e-05
136	73	63	6.715912e-06	1.869526e-02	2.383775e-05
137	74	64	7.202417e-06	6.250000e-02	4.200370e-05
138	66	65	4.199527e-06	1.912431e-02	3.020466e-05
139	75	65	8.140784e-06	7.957747e-02	3.710301e-05
140	165	65	5.303311e-06	4.222965e-02	3.185737e-05
141	67	66	6.854187e-06	1.719905e-02	2.939358e-05
142	76	66	7.311174e-06	3.855484e-02	3.648194e-05
143	166	66	8.297405e-06	4.645337e-02	4.176270e-05
144	77	67	4.412082e-06	4.479182e-02	3.092052e-05
145	69	68	4.192969e-06	4.483551e-02	3.099772e-05
146	78	68	4.077672e-06	3.915532e-02	3.596153e-05
147	168	68	3.087181e-06	6.250000e-02	2.409927e-05
148	169	69	6.597230e-06	3.114867e-02	3.492551e-05
149	0	70	3.461447e-06	4.005892e-02	4.053444e-05
150	80	70	9.735614e-06	1.326964e-02	3.302051e-05
151	72	71	5.160018e-06	2.126330e-02	2.624287e-05
152	81	71	3.860894e-06	3.734574e-02	2.716278e-05
153	171	71	3.193380e-06	3.976020e-02	3.491863e-05
154	-1	71	6.660709e-06	4.657379e-02	3.157289e-05
155	73	72	8.298771e-06	3.712368e-02	2.345754e-05
156	82	72	4.934415e-06	1.641818e-02	2.805814e-05
157	172	72	3.066457e-06	6.250000e-02	2.602621e-05
158	83	73	4.481052e-06	3.576068e-02	3.365015e-05
159	173	73	3.804953e-06	4.249884e-02	3.610398e-05
160	75	74	7.863626e-06	2.417331e-02	3.690888e-05
161	84	74	4.254159e-06	3.133608e-02	3.599246e-05
162	76	75	5.457420e-06	2.486419e-02	4.021859e-05
163	77	76	3.481473e-06	7.957747e-02	2.979957e-05
164	176	76	5.606161e-06	4.396940e-02	2.422207e-05
165	78	77	3.994805e-06	1.590094e-02	2.828378e-05
166	87	77	7.028376e-06	2.562387e-02	3.945867e-05
167	177	77	6.927285e-06	3.168089e-02	3.523645e-05
168	79	78	4.214663e-06	4.347489e-02	3.450965e-05
169	88	78	8.707700e-06	2.990063e-02	3.971281e-05
170	178	78	8.691800e-06	2.430226e-02	2.530304e-05
171	80	79	8.192515e-06	1.863573e-02	3.737679e-05
172	89	79	7.695694e-06	1.390118e-02	4.000445e-05
173	179	79	5.242101e-06	4.759355e-02	3.429804e-05
174	0	80	6.163469e-06	1.820614e-02	4.116117e-05
175	90	80	7.368933e-06	3.144404e-02	3.793847e-05
176	180	80	8.365180e-06	4.021096e-02	3.799944e-05
177	82	81	5.921563e-06	3.640583e-02	3.077121e-05
178	91	81	4.359892e-06	4.579231e-02	3.083829e-05
179	-1	81	3.128962e-06	3.580710e-02	3.836754e-05
180	83	82	5.172633e-06	2.781668e-02	3.861250e-05
181	92	82	5.417310e-06	4.586066e-02	2.816547e-05
182	182	82	5.782562e-06	3.205316e-02	3.853516e-05
183	183	83	8.413604e-06	3.317576e-02	2.833956e-05
184	85	84	8.859781e-06	1.380488e-02	2.674334e-05
185	94	84	5.629278e-06	3.774294e-02	3.737877e-05
186	95	85	3.784187e-06	4.382411e-02	3.796559e-05
187	185	85	4.504668e-06	1.673963e-02	2.857736e-05
188	87	86	3.413074e-06	2.336462e-02	2.874705e-05
189	186	86	6.887348e-06	3.444676e-02	2.601274e-05
190	88	87	5.933987e-06	2.685210e-02	4.122253e-05
191	97	87	8.263063e-06	1.365579e-02	4.099332e-05
192	89	88	9.511945e-06	3.191234e-02	3.792251e-05
193	98	88	5.511248e-06	6.250000e-02	3.397206e-05
194	188	88	4.915050e-06	1.866954e-02	3.665564e-05
195	90	89	9.150217e-06	6.250000e-02	3.900330e-05
196	99	89	3.319194e-06	1.565034e-02	4.594502e-05
197	189	89	6.633247e-06	3.246833e-02	3.537082e-05
198	0	90	4.309284e-06	1.700798e-02	3.057520e-05
199	100	90	8.159304e-06	4.214381e-02	2.384505e-05
200	191	91	5.216594e-06	1.546832e-02	2.948698e-05
201	-1	91	8.422204e-06	2.133350e-02	4.144139e-05
202	93	92	1.808670e-06	1.293178e-02	2.346076e-05
203	192	92	8.095101e-06	1.772286e-02	3.900239e-05
204	95	94	5.302792e-06	3.293468e-02	3.327575e-05
205	194	94	6.922921e-06	4.691873e-02	2.942719e-05
206	195	95	5.005312e-06	4.074770e-02	2.678827e-05
207	97	96	6.939259e-06	2.591932e-02	3.822567e-05
208	196	96	6.698929e-06	2.169624e-02	4.078379e-05
209	98	97	5.702097e-06	4.243870e-02	3.241192e-05
210	99	98	6.417360e-06	6.250000e-02	3.301348e-05
211	198	98	7.396901e-06	2.856660e-02	2.418304e-05
212	100	99	4.662476e-06	2.313607e-02	3.253397e-05
213	199	99	2.854369e-06	4.407778e-02	3.049739e-05
214	0	100	7.340930e-06	2.832848e-02	3.923801e-05
215	102	101	4.613851e-06	4.673748e-02	3.285907e-05
216	111	101	4.991686e-06	1.792782e-02	4.607799e-05
217	201	101	8.417611e-06	1.784443e-02	3.394413e-05
218	-1	101	7.084958e-06	4.145435e-02	3.311229e-05
219	103	102	4.912985e-06	4.058638e-02	3.527240e-05
220	104	103	5.320148e-06	6.250000e-02	3.206681e-05
221	113	103	5.712641e-06	3.186325e-02	2.699289e-05
222	203	103	5.968635e-06	2.844901e-02	3.219424e-05
223	114	104	8.491059e-06	3.547534e-02	4.205541e-05
224	115	105	5.621845e-06	4.787061e-02	3.510776e-05
225	205	105	7.954313e-06	2.827595e-02	3.740145e-05
226	116	106	7.135441e-06	3.428540e-02	4.458766e-05
227	206	106	5.264952e-06	4.392096e-02	3.787474e-05
228	108	107	5.294782e-06	2.147421e-02	2.303618e-05
229	207	107	4.446659e-06	2.188361e-02	2.841176e-05
230	109	108	3.738755e-06	4.244732e-02	2.171834e-05
231	118	108	2.769920e-06	2.117828e-02	2.936686e-05
232	208	108	5.488593e-06	3.991672e-02	2.776042e-05
233	110	109	5.716831e-06	6.250000e-02	2.555905e-05
234	119	109	3.902565e-06	2.101302e-02	4.045083e-05
235	209	109	5.921413e-06	2.233563e-02	3.131779e-05
236	0	110	8.809425e-06	6.250000e-02	3.651944e-05
237	210	110	7.363137e-06	2.031300e-02	3.229441e-05
238	121	111	8.277738e-06	2.450875e-02	3.741400e-05
239	211	111	9.265245e-06	7.957747e-02	2.799116e-05
240	-1	111	6.369740e-06	2.250464e-02	4.542705e-05
241	113	112	6.910202e-06	4.223067e-02	3.271981e-05
242	212	112	7.851455e-06	4.722203e-02	4.776495e-05
243	114	113	4.615868e-06	3.994836e-02	3.761678e-05
244	123	113	3.044356e-06	3.430670e-02	2.781281e-05
245	115	114	5.184401e-06	2.383162e-02	3.305132e-05
246	124	114	4.917653e-06	3.805738e-02	3.366728e-05
247	214	114	6.662067e-06	6.250000e-02	3.487623e-05
248	125	115	8.700367e-06	6.250000e-02	2.877566e-05
249	215	115	5.074341e-06	1.247270e-02	2.896721e-05
250	117	116	7.533382e-06	4.253887e-02	3.489415e-05
251	216	116	2.718502e-06	3.284839e-02	2.572014e-05
252	217	117	5.338446e-06	2.842364e-02	4.326663e-05
253	128	118	5.464834e-06	3.901675e-02	3.291039e-05
254	218	118	4.186158e-06	2.676164e-02	3.132095e-05
255	219	119	3.050736e-06	2.568480e-02	3.068010e-05
256	0	120	6.565202e-06	2.221575e-02	4.005839e-05
257	220	120	2.657667e-06	4.129210e-02	2.394276e-05
258	122	121	5.866676e-06	2.484885e-02	3.988343e-05
259	221	121	8.167703e-06	2.228975e-02	4.016943e-05
260	-1	121	2.118133e-06	1.522604e-02	4.657347e-05
261	123	122	6.466149e-06	4.780626e-02	3.326737e-05
262	222	122	4.337154e-06	3.294095e-02	2.955970e-05
263	124	123	7.108991e-06	2.966892e-02	3.128975e-05
264	223	123	7.103656e-06	1.817204e-02	2.769988e-05
265	224	124	3.533893e-06	2.453086e-02	3.137287e-05
266	126	125	5.990801e-06	1.869045e-02	2.839691e-05
267	135	125	4.797348e-06	1.969085e-02	3.401523e-05
268	225	125	7.798478e-06	1.942772e-02	3.234419e-05
269	136	126	5.850795e-06	2.135548e-02	4.478866e-05
270	226	126	5.585094e-06	2.024842e-02	3.194101e-05
271	227	127	6.503741e-06	4.516256e-02	2.269245e-05
272	138	128	7.744317e-06	3.588040e-02	4.643305e-05
273	130	129	4.699574e-06	2.737775e-02	3.399693e-05
274	139	129	5.100270e-06	4.176658e-02	2.858708e-05
275	229	129	6.265844e-06	6.250000e-02	2.832478e-05
276	0	130	4.228843e-06	3.914957e-02	2.821271e-05
277	140	130	3.955077e-06	7.957747e-02	2.889034e-05
278	132	131	5.943393e-06	3.118719e-02	2.803431e-05
279	141	131	6.450705e-06	3.233615e-02	2.701275e-05
280	231	131	8.573567e-06	2.267667e-02	2.532745e-05
281	-1	131	5.547933e-06	4.046675e-02	3.493979e-05
282	133	132	3.612066e-06	4.625792e-02	1.819875e-05
283	232	132	6.856912e-06	4.000307e-02	3.092072e-05
284	134	133	4.289569e-06	1.832227e-02	3.217212e-05
285	143	133	4.193811e-06	2.900112e-02	2.832800e-05
286	233	133	2.670918e-06	1.589302e-02	2.850236e-05
287	135	134	5.089671e-06	3.637181e-02	2.268923e-05
288	145	135	6.386419e-06	1.955985e-02	3.586733e-05
289	235	135	7.145318e-06	2.540101e-02	3.824676e-05
290	146	136	5.716486e-06	2.646306e-02	3.595667e-05
291	236	136	7.440899e-06	6.250000e-02	4.150317e-05
292	138	137	7.669807e-06	3.398443e-02	3.360283e-05
293	147	137	7.562415e-06	3.176071e-02	3.529387e-05
294	237	137	2.076616e-06	2.267550e-02	2.823469e-05
295	148	138	8.425440e-06	3.694359e-02	3.353132e-05
296	238	138	8.012378e-06	2.323391e-02	3.577933e-05
297	140	139	4.358773e-06	7.957747e-02	3.000677e-05
298	149	139	7.375391e-06	6.250000e-02	4.194702e-05
299	0	140	3.827368e-06	2.698285e-02	3.899257e-05
300	150	140	6.913615e-06	4.560320e-02	3.049085e-05
301	142	141	1.829065e-06	6.250000e-02	2.234248e-05
302	151	141	3.310043e-06	3.462206e-02	2.690357e-05
303	-1	141	3.259795e-06	3.086195e-02	2.944612e-05
304	143	142	4.306580e-06	2.383300e-02	3.187616e-05
305	144	143	5.199428e-06	2.905752e-02	2.469112e-05
306	243	143	3.936688e-06	7.957747e-02	3.050277e-05
307	244	144	4.590361e-06	4.638586e-02	3.157918e-05
308	146	145	3.625871e-06	2.615045e-02	3.196678e-05
309	155	145	6.908464e-06	4.411285e-02	4.441618e-05
310	245	145	6.978662e-06	4.770702e-02	4.300083e-05
311	147	146	6.227467e-06	4.170074e-02	3.358330e-05
312	246	146	5.219923e-06	4.792827e-02	2.662314e-05
313	148	147	3.830210e-06	6.250000e-02	2.325559e-05
314	247	147	3.028864e-06	7.957747e-02	2.320408e-05
315	149	148	7.823457e-06	2.820234e-02	3.572027e-05
316	150	149	7.333283e-06	2.937734e-02	4.925621e-05
317	159	149	8.820159e-06	4.037729e-02	4.825336e-05
318	0	150	7.224308e-06	3.955355e-02	3.816508e-05
319	160	150	4.401530e-06	4.370870e-02	3.035611e-05
320	250	150	5.086135e-06	2.634570e-02	3.330634e-05
321	152	151	5.482159e-06	1.213925e-02	3.586115e-05
322	161	151	7.569429e-06	2.678742e-02	3.760928e-05
323	-1	151	5.666391e-06	6.250000e-02	3.643572e-05
324	153	152	4.146980e-06	4.411763e-02	4.033410e-05
325	162	152	5.306002e-06	3.861910e-02	3.400857e-05
326	252	152	4.978827e-06	2.337920e-02	3.494653e-05
327	163	153	4.819362e-06	1.189563e-02	2.424584e-05
328	253	153	3.648942e-06	3.255550e-02	3.939078e-05
329	164	154	4.627191e-06	3.076965e-02	3.653176e-05
330	165	155	5.018886e-06	6.250000e-02	3.691823e-05
331	157	156	4.203860e-06	2.218538e-02	4.273116e-05
332	166	156	8.494712e-06	4.000500e-02	3.525064e-05
333	158	157	5.752143e-06	3.624683e-02	2.763260e-05
334	167	157	6.000387e-06	2.261238e-02	3.715521e-05
335	159	158	5.309421e-06	2.424522e-02	3.855202e-05
336	160	159	5.570848e-06	2.230060e-02	3.225648e-05
337	259	159	6.728046e-06	7.957747e-02	4.272501e-05
338	0	160	8.198130e-06	2.735833e-02	2.589355e-05
339	170	160	6.766765e-06	4.710664e-02	3.912706e-05
340	162	161	5.596601e-06	4.026349e-02	3.387807e-05
341	261	161	8.805287e-06	2.182311e-02	2.922672e-05
342	-1	161	9.610464e-06	6.250000e-02	4.082030e-05
343	163	162	6.110725e-06	2.642396e-02	3.661305e-05
344	172	162	3.603490e-06	3.094976e-02	4.152130e-05
345	262	162	3.771766e-06	1.553069e-02	3.580367e-05
346	164	163	3.482215e-06	4.324650e-02	2.510826e-05
347	173	163	6.593257e-06	3.557937e-02	3.034249e-05
348	174	164	4.531190e-06	6.250000e-02	3.229132e-05
349	264	164	5.438827e-06	4.235662e-02	3.385824e-05
350	166	165	4.613966e-06	2.639902e-02	3.123122e-05
351	175	165	4.075056e-06	3.315101e-02	2.397873e-05
352	265	165	4.509223e-06	3.582900e-02	1.875295e-05
353	167	166	8.311403e-06	3.164581e-02	3.577965e-05
354	176	166	2.695710e-06	2.387410e-02	3.660140e-05
355	168	167	6.847055e-06	3.237780e-02	2.765029e-05
356	177	167	4.487542e-06	2.231439e-02	3.094946e-05
357	169	168	3.713210e-06	2.402388e-02	3.484684e-05
358	178	168	4.055818e-06	3.129384e-02	2.626400e-05
359	268	168	3.569421e-06	2.396236e-02	3.271229e-05
360	170	169	4.516965e-06	2.762023e-02	3.306231e-05
361	0	170	7.780178e-06	3.187492e-02	3.435095e-05
362	180	170	5.052365e-06	4.141652e-02	3.783467e-05
363	270	170	6.349691e-06	3.342163e-02	4.540880e-05
364	181	171	7.564359e-06	3.696143e-02	4.386722e-05
365	271	171	5.503429e-06	4.304667e-02	2.641567e-05
366	-1	171	4.257512e-06	3.553130e-02	4.286755e-05
367	173	172	5.718003e-06	2.200745e-02	2.871211e-05
368	182	172	4.840436e-06	1.772692e-02	3.264079e-05
369	174	173	9.198529e-06	3.733433e-02	2.982086e-05
370	183	173	3.231508e-06	2.695137e-02	2.956801e-05
371	175	174	6.534728e-06	4.171241e-02	2.875064e-05
372	184	174	5.791561e-06	1.981767e-02	2.841073e-05
373	275	175	7.619193e-06	6.250000e-02	3.651721e-05
374	177	176	8.336091e-06	2.700146e-02	2.771933e-05
375	186	176	3.731449e-06	3.090185e-02	3.010996e-05
376	187	177	5.102101e-06	2.012657e-02	3.644670e-05
377	277	177	7.031662e-06	6.250000e-02	3.461345e-05
378	179	178	4.966086e-06	1.969014e-02	3.156644e-05
379	188	178	5.364957e-06	1.602118e-02	2.813860e-05
380	189	179	3.651509e-06	6.250000e-02	3.260181e-05
381	279	179	5.885825e-06	2.478256e-02	3.205903e-05
382	0	180	8.076596e-06	4.789561e-02	4.486860e-05
383	190	180	8.246302e-06	1.471659e-02	4.052502e-05
384	182	181	6.916104e-06	3.651038e-02	3.483075e-05
385	281	181	5.188473e-06	3.210041e-02	3.416974e-05
386	-1	181	3.459901e-06	4.430069e-02	3.416069e-05
387	183	182	6.177042e-06	6.250000e-02	3.390682e-05
388	282	182	8.849474e-06	2.739268e-02	3.840270e-05
389	184	183	6.078539e-06	7.957747e-02	2.778542e-05
390	193	183	4.114659e-06	1.277119e-02	3.132719e-05
391	185	184	4.894342e-06	4.572152e-02	2.638065e-05
392	194	184	4.221296e-06	1.693070e-02	2.891691e-05
393	284	184	2.704661e-06	3.063594e-02	2.867528e-05
394	186	185	8.402081e-06	4.083693e-02	3.469837e-05
395	195	185	5.667086e-06	1.858877e-02	2.997735e-05
396	285	185	4.818639e-06	7.957747e-02	3.709917e-05
397	187	186	6.501722e-06	4.616441e-02	3.759732e-05
398	196	186	6.762834e-06	7.957747e-02	3.450266e-05
399	188	187	4.455759e-06	3.176270e-02	3.075792e-05
400	197	187	5.691342e-06	4.021936e-02	3.672239e-05
401	189	188	3.786665e-06	2.688210e-02	3.824131e-05
402	288	188	8.312939e-06	3.766915e-02	3.061179e-05
403	199	189	3.295658e-06	3.101341e-02	4.037200e-05
404	289	189	8.210526e-06	4.253214e-02	3.216472e-05
405	0	190	5.504283e-06	1.994851e-02	2.829543e-05
406	290	190	8.580421e-06	6.250000e-02	3.260000e-05
407	291	191	7.529930e-06	4.061849e-02	3.083658e-05
408	-1	191	7.100322e-06	3.891698e-02	3.410811e-05
409	194	193	4.291099e-06	2.520872e-02	3.023680e-05
410	293	193	5.226569e-06	7.957747e-02	3.691150e-05
411	195	194	5.468639e-06	4.507799e-02	3.578773e-05
412	294	194	8.075787e-06	6.250000e-02	3.140526e-05
413	196	195	5.074806e-06	4.074445e-02	2.907458e-05
414	295	195	6.169367e-06	4.748436e-02	4.014155e-05
415	198	197	7.254713e-06	3.056886e-02	3.735369e-05
416	299	199	5.022367e-06	4.445941e-02	2.639873e-05
417	0	200	7.429754e-06	4.470468e-02	3.726628e-05
418	211	201	9.798090e-06	3.995956e-02	3.142154e-05
419	301	201	5.815264e-06	6.250000e-02	2.931301e-05
420	-1	201	5.747532e-06	1.817905e-02	4.041202e-05
421	203	202	4.706351e-06	3.606881e-02	3.039542e-05
422	212	202	6.149257e-06	2.413781e-02	4.215151e-05
423	204	203	6.298900e-06	4.014440e-02	3.320653e-05
424	213	203	8.158242e-06	2.153582e-02	3.427989e-05
425	205	204	7.204779e-06	3.554966e-02	3.103286e-05
426	214	204	5.279418e-06	6.250000e-02	2.992811e-05
427	304	204	8.854931e-06	4.469951e-02	4.461681e-05
428	215	205	4.253191e-06	7.957747e-02	4.112142e-05
429	305	205	3.196013e-06	3.784501e-02	2.706509e-05
430	207	206	7.290764e-06	3.121161e-02	2.303743e-05
431	306	206	6.154772e-06	3.944515e-02	3.660670e-05
432	208	207	2.714971e-06	6.250000e-02	3.063043e-05
433	307	207	3.931096e-06	6.250000e-02	2.380374e-05
434	209	208	4.488632e-06	3.286641e-02	3.159982e-05
435	218	208	5.263226e-06	7.957747e-02	4.281057e-05
436	219	209	4.549448e-06	7.957747e-02	2.755869e-05
437	309	209	4.093636e-06	6.250000e-02	2.861953e-05
438	0	210	5.686200e-06	7.957747e-02	4.755815e-05
439	220	210	5.991902e-06	2.037729e-02	3.151739e-05
440	310	210	3.494839e-06	1.345835e-02	3.620564e-05
441	212	211	5.828579e-06	2.067549e-02	3.203778e-05
442	221	211	3.687929e-06	4.387370e-02	2.947316e-05
443	311	211	4.829893e-06	6.250000e-02	3.118405e-05
444	-1	211	2.236877e-06	2.238200e-02	3.364180e-05
445	312	212	7.788311e-06	3.725041e-02	3.496086e-05
446	224	214	5.336208e-06	3.424718e-02	4.271637e-05
447	314	214	5.119932e-06	3.535048e-02	2.583177e-05
448	216	215	6.289307e-06	3.570773e-02	3.060708e-05
449	225	215	4.852542e-06	3.832001e-02	2.616889e-05
450	315	215	6.839050e-06	3.279832e-02	3.351113e-05
451	226	216	4.891207e-06	2.888087e-02	2.464125e-05
452	316	216	5.129261e-06	4.734477e-02	3.265046e-05
453	218	217	6.625754e-06	2.307241e-02	2.912336e-05
454	227	217	3.440508e-06	2.520515e-02	3.692464e-05
455	317	217	5.444842e-06	1.274206e-02	2.966578e-05
456	219	218	8.266402e-06	7.957747e-02	3.623083e-05
457	220	219	5.799933e-06	2.305050e-02	3.471028e-05
458	229	219	3.569976e-06	7.957747e-02	2.795609e-05
459	319	219	5.538184e-06	2.592560e-02	4.301234e-05
460	0	220	3.253656e-06	3.868970e-02	4.148722e-05
461	230	220	4.125834e-06	2.770467e-02	3.132417e-05
462	320	220	4.578093e-06	1.807307e-02	2.595111e-05
463	222	221	7.555366e-06	1.557144e-02	3.207302e-05
464	321	221	6.029762e-06	3.438471e-02	3.200738e-05
465	-1	221	1.938795e-06	1.531454e-02	4.862516e-05
