70	42	32	1.507467e-05	8.984986e-06	5.531103e-06	8.221278e-16	9.134753e-17
71	132	32	7.928582e-06	8.984986e-06	1.390217e-05	6.477828e-15	7.197587e-16
72	34	33	1.365890e-05	9.062663e-06	1.617722e-05	4.667646e-15	5.186273e-16
73	35	34	1.037759e-05	1.365890e-05	1.909942e-06	1.843135e-16	2.047928e-17
74	44	34	1.112614e-05	1.365890e-05	9.217429e-06	2.564149e-15	2.849054e-16
75	36	35	1.403154e-05	1.037759e-05	8.730860e-06	1.175891e-15	1.306545e-16
76	45	35	1.287910e-05	1.037759e-05	1.024614e-05	6.447772e-15	7.164191e-16
77	37	36	9.393351e-06	1.403154e-05	4.051084e-06	1.284436e-15	1.427151e-16
78	46	36	1.322947e-05	1.403154e-05	1.032918e-05	2.869263e-15	3.188070e-16
79	38	37	9.140581e-06	9.393351e-06	5.629932e-06	1.117554e-15	1.241727e-16
80	47	37	9.432398e-06	9.393351e-06	1.186050e-05	1.834382e-15	2.038202e-16
81	137	37	1.098937e-05	9.393351e-06	1.853152e-05	8.874100e-16	9.860111e-17
82	39	38	7.077117e-06	9.140581e-06	1.738028e-05	6.852217e-16	7.613574e-17
83	48	38	1.159162e-05	9.140581e-06	1.751376e-05	2.092905e-15	2.325450e-16
84	138	38	1.753411e-05	9.140581e-06	1.806835e-06	5.708434e-16	6.342704e-17
85	40	39	1.202604e-05	7.077117e-06	1.189823e-05	1.458755e-15	1.620838e-16
86	49	39	1.090251e-05	7.077117e-06	9.853486e-06	1.690083e-15	1.877870e-16
87	139	39	1.375736e-05	7.077117e-06	7.168260e-06	1.319834e-15	1.466482e-16
88	0	40	1.466041e-05	1.202604e-05	1.583653e-05	0	0
89	50	40	1.267955e-05	1.202604e-05	5.204122e-06	1.833275e-15	2.036973e-16
90	140	40	1.015220e-05	1.202604e-05	1.057122e-05	1.061307e-15	1.179230e-16
91	51	41	9.943628e-06	1.633981e-05	1.452760e-05	4.590658e-15	5.100731e-16
92	141	41	8.909374e-06	1.633981e-05	1.338871e-05	2.555193e-15	2.839103e-16
93	-1	41	1.502774e-05	1.633981e-05	6.790067e-06	0	0
94	53	43	1.154479e-05	1.279036e-05	8.346992e-06	7.876509e-16	8.751677e-17
95	143	43	1.016729e-05	1.279036e-05	7.797001e-06	2.073102e-15	2.303447e-16
96	144	44	8.285895e-06	1.112614e-05	4.284135e-06	2.253647e-15	2.504053e-16
97	46	45	1.322947e-05	1.287910e-05	7.482537e-06	1.486810e-15	1.652011e-16
98	55	45	1.641277e-05	1.287910e-05	8.746028e-06	2.752755e-15	3.058617e-16
99	145	45	1.216678e-05	1.287910e-05	6.501803e-06	2.131283e-15	2.368092e-16
100	48	47	1.159162e-05	9.432398e-06	1.730198e-05	6.303973e-15	7.004414e-16
101	147	47	1.110347e-05	9.432398e-06	1.267859e-05	4.308992e-15	4.787769e-16
102	49	48	1.090251e-05	1.159162e-05	1.278598e-05	2.974411e-15	3.304901e-16
103	58	48	8.640032e-06	1.159162e-05	8.371029e-06	9.718728e-16	1.079859e-16
104	148	48	1.067433e-05	1.159162e-05	5.397410e-06	3.102926e-15	3.447696e-16
105	50	49	1.267955e-05	1.090251e-05	8.386195e-06	4.007933e-15	4.453259e-16
106	59	49	9.747279e-06	1.090251e-05	1.087748e-05	1.352614e-14	1.502904e-15
107	149	49	1.732438e-05	1.090251e-05	1.285499e-05	2.199607e-15	2.444007e-16
108	0	50	1.466041e-05	1.267955e-05	5.410221e-06	0	0
109	60	50	8.475221e-06	1.267955e-05	1.175375e-05	6.755683e-15	7.506314e-16
110	52	51	1.103435e-05	9.943628e-06	1.447548e-05	8.122885e-16	9.025428e-17
111	61	51	1.278873e-05	9.943628e-06	4.689611e-06	4.177073e-16	4.641192e-17
112	151	51	1.187707e-05	9.943628e-06	8.202017e-06	3.670266e-15	4.078073e-16
113	-1	51	1.502774e-05	9.943628e-06	9.099856e-06	0	0
114	62	52	1.111240e-05	1.103435e-05	1.211153e-05	3.305465e-15	3.672739e-16
115	54	53	1.005143e-05	1.154479e-05	6.189580e-06	5.767332e-16	6.408146e-17
116	63	53	8.358255e-06	1.154479e-05	7.357422e-06	3.009314e-15	3.343682e-16
117	153	53	9.073391e-06	1.154479e-05	1.100816e-05	1.967902e-15	2.186558e-16
118	55	54	1.641277e-05	1.005143e-05	1.926362e-05	2.631640e-15	2.924045e-16
119	64	54	1.571638e-05	1.005143e-05	1.304675e-05	3.612444e-15	4.013826e-16
120	154	54	1.310773e-05	1.005143e-05	8.414839e-06	4.273166e-15	4.747962e-16
121	56	55	9.200935e-06	1.641277e-05	4.811485e-06	1.411436e-15	1.568263e-16
122	65	55	1.278427e-05	1.641277e-05	1.187309e-05	3.186479e-15	3.540532e-16
123	66	56	1.259683e-05	9.200935e-06	6.728580e-06	7.030295e-16	7.811439e-17
124	156	56	1.456097e-05	9.200935e-06	4.095523e-06	4.823448e-16	5.359387e-17
125	67	57	1.217720e-05	9.871311e-06	1.155364e-05	3.594918e-15	3.994354e-16
126	59	58	9.747279e-06	8.640032e-06	1.119387e-05	9.075206e-16	1.008356e-16
127	68	58	9.972384e-06	8.640032e-06	1.402694e-05	6.478839e-15	7.198710e-16
128	60	59	8.475221e-06	9.747279e-06	1.613086e-05	4.055621e-15	4.506246e-16
129	69	59	1.100350e-05	9.747279e-06	1.118409e-05	3.372531e-15	3.747257e-16
130	159	59	1.641553e-05	9.747279e-06	1.140502e-05	7.975384e-15	8.861538e-16
131	0	60	1.466041e-05	8.475221e-06	8.902372e-06	0	0
132	161	61	1.513584e-05	1.278873e-05	1.525462e-05	2.774412e-15	3.082680e-16
133	-1	61	1.502774e-05	1.278873e-05	1.880172e-05	0	0
134	63	62	8.358255e-06	1.111240e-05	1.788666e-05	1.094373e-15	1.215970e-16
135	72	62	8.885597e-06	1.111240e-05	1.328824e-05	2.032787e-15	2.258652e-16
136	73	63	1.222247e-05	8.358255e-06	3.257027e-06	1.964445e-15	2.182717e-16
137	74	64	9.968688e-06	1.571638e-05	1.631863e-05	3.386103e-15	3.762337e-16
138	66	65	1.259683e-05	1.278427e-05	4.823565e-06	1.112047e-15	1.235608e-16
139	75	65	1.463649e-05	1.278427e-05	9.682250e-06	2.015852e-15	2.239835e-16
140	165	65	1.018762e-05	1.278427e-05	8.885477e-06	1.479440e-15	1.643822e-16
141	67	66	1.217720e-05	1.259683e-05	4.619554e-06	3.154623e-15	3.505136e-16
142	76	66	9.870977e-06	1.259683e-05	1.401413e-05	4.857375e-15	5.397083e-16
143	166	66	1.662431e-05	1.259683e-05	1.254157e-05	4.646858e-15	5.163175e-16
144	77	67	1.089825e-05	1.217720e-05	7.845061e-06	8.523635e-16	9.470705e-17
145	69	68	1.100350e-05	9.972384e-06	1.002183e-05	9.824450e-16	1.091606e-16
146	78	68	1.200965e-05	9.972384e-06	1.397950e-05	1.484108e-15	1.649008e-16
147	168	68	7.572163e-06	9.972384e-06	6.554722e-06	2.498840e-16	2.776489e-17
148	169	69	1.069058e-05	1.100350e-05	1.323143e-05	4.622008e-15	5.135565e-16
149	0	70	1.466041e-05	1.386357e-05	1.201046e-05	0	0
150	80	70	1.102985e-05	1.386357e-05	8.127092e-06	1.451252e-14	1.612502e-15
151	72	71	8.885597e-06	7.752931e-06	9.604338e-06	3.006624e-15	3.340693e-16
152	81	71	9.843460e-06	7.752931e-06	9.566387e-06	9.546025e-16	1.060669e-16
153	171	71	1.578104e-05	7.752931e-06	1.138466e-05	7.299831e-16	8.110924e-17
154	-1	71	1.502774e-05	7.752931e-06	8.792212e-06	0	0
155	73	72	1.222247e-05	8.885597e-06	2.349470e-06	1.089648e-15	1.210720e-16
156	82	72	1.236088e-05	8.885597e-06	6.811660e-06	2.525454e-15	2.806060e-16
157	172	72	1.053140e-05	8.885597e-06	6.609217e-06	2.485901e-16	2.762112e-17
158	83	73	1.274096e-05	1.222247e-05	8.686727e-06	1.219412e-15	1.354902e-16
159	173	73	1.201535e-05	1.222247e-05	1.186615e-05	1.010582e-15	1.122869e-16
160	75	74	1.463649e-05	9.968688e-06	1.230371e-05	7.868384e-15	8.742649e-16
161	84	74	8.928552e-06	9.968688e-06	1.709522e-05	2.468297e-15	2.742552e-16
162	76	75	9.870977e-06	1.463649e-05	1.571113e-05	4.704872e-15	5.227636e-16
163	77	76	1.089825e-05	9.870977e-06	9.030342e-06	3.438589e-16	3.820654e-17
164	176	76	9.412279e-06	9.870977e-06	4.938818e-06	8.825588e-16	9.806209e-17
165	78	77	1.200965e-05	1.089825e-05	5.375877e-06	1.348831e-15	1.498701e-16
166	87	77	1.714028e-05	1.089825e-05	1.142014e-05	5.503978e-15	6.115531e-16
167	177	77	1.301707e-05	1.089825e-05	1.132113e-05	4.287049e-15	4.763388e-16
168	79	78	9.813431e-06	1.200965e-05	1.268656e-05	1.295900e-15	1.439888e-16
169	88	78	1.550100e-05	1.200965e-05	1.220216e-05	7.735767e-15	8.595297e-16
170	178	78	1.039342e-05	1.200965e-05	2.899962e-06	2.253747e-15	2.504163e-16
171	80	79	1.102985e-05	9.813431e-06	1.653351e-05	1.488652e-14	1.654058e-15
172	89	79	1.651138e-05	9.813431e-06	1.367963e-05	1.456996e-14	1.618884e-15
173	179	79	1.181249e-05	9.813431e-06	1.267213e-05	1.829162e-15	2.032402e-16
174	0	80	1.466041e-05	1.102985e-05	1.547091e-05	0	0
175	90	80	9.582390e-06	1.102985e-05	1.732623e-05	7.480231e-15	8.311367e-16
176	180	80	1.589691e-05	1.102985e-05	1.107267e-05	4.817244e-15	5.352494e-16
177	82	81	1.236088e-05	9.843460e-06	8.566873e-06	2.062833e-15	2.292037e-16
178	91	81	8.422204e-06	9.843460e-06	1.257262e-05	1.304743e-15	1.449714e-16
179	-1	81	1.502774e-05	9.843460e-06	1.349634e-05	0	0
180	83	82	1.274096e-05	1.236088e-05	1.351066e-05	3.248888e-15	3.609876e-16
181	92	82	8.160804e-06	1.236088e-05	7.643790e-06	1.222858e-15	1.358731e-16
182	182	82	1.293332e-05	1.236088e-05	1.324096e-05	3.453258e-15	3.836954e-16
183	183	83	9.793113e-06	1.274096e-05	5.805493e-06	3.096866e-15	3.440962e-16
184	85	84	1.245514e-05	8.928552e-06	5.359655e-06	7.618863e-15	8.465404e-16
185	94	84	1.420262e-05	8.928552e-06	1.424759e-05	2.990550e-15	3.322833e-16
186	95	85	1.033955e-05	1.245514e-05	1.517090e-05	1.239320e-15	1.377022e-16
187	185	85	9.662976e-06	1.245514e-05	6.459248e-06	1.957499e-15	2.174999e-16
188	87	86	1.714028e-05	8.170262e-06	3.436510e-06	4.283417e-16	4.759353e-17
189	186	86	1.069020e-05	8.170262e-06	7.152277e-06	2.462295e-15	2.735883e-16
190	88	87	1.550100e-05	1.714028e-05	8.581255e-06	2.813233e-15	3.125814e-16
191	97	87	1.492608e-05	1.714028e-05	8.926968e-06	1.115859e-14	1.239843e-15
192	89	88	1.651138e-05	1.550100e-05	5.910126e-06	4.189062e-15	4.654513e-16
193	98	88	8.571175e-06	1.550100e-05	9.899885e-06	1.202791e-15	1.336434e-16
194	188	88	1.168448e-05	1.550100e-05	9.470158e-06	3.063513e-15	3.403903e-16
195	90	89	9.582390e-06	1.651138e-05	1.290952e-05	4.323476e-15	4.803862e-16
196	99	89	1.240792e-05	1.651138e-05	1.702572e-05	2.996310e-15	3.329233e-16
197	189	89	1.337034e-05	1.651138e-05	5.489105e-06	1.859662e-15	2.066291e-16
198	0	90	1.466041e-05	9.582390e-06	6.332404e-06	0	0
199	100	90	1.217577e-05	9.582390e-06	2.086893e-06	8.241618e-16	9.157353e-17
200	191	91	8.889931e-06	8.422204e-06	1.217485e-05	5.354692e-15	5.949658e-16
201	-1	91	1.502774e-05	8.422204e-06	1.799144e-05	0	0
202	93	92	9.505920e-06	8.160804e-06	5.794039e-06	3.664223e-16	4.071359e-17
203	192	92	2.019182e-05	8.160804e-06	1.064977e-05	9.844436e-15	1.093826e-15
204	95	94	1.033955e-05	1.420262e-05	8.733576e-06	1.864180e-15	2.071311e-16
205	194	94	1.005049e-05	1.420262e-05	5.174079e-06	1.321313e-15	1.468125e-16
206	195	95	7.934853e-06	1.033955e-05	8.513857e-06	1.308656e-15	1.454062e-16
207	97	96	1.492608e-05	1.121630e-05	1.208329e-05	5.612134e-15	6.235704e-16
208	196	96	1.277303e-05	1.121630e-05	1.679446e-05	8.684248e-15	9.649165e-16
209	98	97	8.571175e-06	1.492608e-05	8.914665e-06	1.707466e-15	1.897185e-16
210	99	98	1.240792e-05	8.571175e-06	1.203439e-05	1.982425e-15	2.202695e-16
211	198	98	1.040491e-05	8.571175e-06	5.206955e-06	2.493245e-15	2.770272e-16
212	100	99	1.217577e-05	1.240792e-05	7.950283e-06	1.867524e-15	2.075027e-16
213	199	99	9.560370e-06	1.240792e-05	8.529102e-06	3.941339e-16	4.379265e-17
214	0	100	1.466041e-05	1.217577e-05	1.240183e-05	0	0
215	102	101	1.181394e-05	1.278045e-05	8.264685e-06	9.410833e-16	1.045648e-16
216	111	101	1.471382e-05	1.278045e-05	1.858373e-05	6.457137e-15	7.174597e-16
217	201	101	1.308728e-05	1.278045e-05	8.076404e-06	8.017392e-15	8.908213e-16
218	-1	101	1.502774e-05	1.278045e-05	5.304095e-06	0	0
219	103	102	9.245455e-06	1.181394e-05	1.421301e-05	2.113180e-15	2.347978e-16
220	104	103	1.305090e-05	9.245455e-06	9.770456e-06	1.106171e-15	1.229079e-16
221	113	103	8.193291e-06	9.245455e-06	9.554145e-06	2.446333e-15	2.718148e-16
222	203	103	1.664474e-05	9.245455e-06	6.304045e-06	1.973523e-15	2.192803e-16
223	114	104	1.267731e-05	1.305090e-05	1.632720e-05	8.295621e-15	9.217356e-16
224	115	105	1.100848e-05	1.302734e-05	1.107194e-05	1.827480e-15	2.030533e-16
225	205	105	1.340906e-05	1.302734e-05	1.096504e-05	6.133926e-15	6.815473e-16
226	116	106	1.390643e-05	1.188784e-05	1.879339e-05	6.977141e-15	7.752379e-16
227	206	106	1.121174e-05	1.188784e-05	1.477516e-05	2.331252e-15	2.590280e-16
228	108	107	8.575309e-06	1.066730e-05	3.793575e-06	1.238134e-15	1.375705e-16
229	207	107	8.234108e-06	1.066730e-05	9.510354e-06	2.148253e-15	2.386947e-16
230	109	108	9.848480e-06	8.575309e-06	3.294551e-06	2.712314e-16	3.013682e-17
231	118	108	8.848818e-06	8.575309e-06	1.194274e-05	1.081652e-15	1.201836e-16
232	208	108	1.236821e-05	8.575309e-06	6.816909e-06	1.286159e-15	1.429066e-16
233	110	109	1.184878e-05	9.848480e-06	3.861790e-06	5.048465e-16	5.609405e-17
234	119	109	1.298953e-05	9.848480e-06	1.761282e-05	3.191396e-15	3.545995e-16
235	209	109	9.576874e-06	9.848480e-06	1.189244e-05	4.667276e-15	5.185862e-16
236	0	110	1.466041e-05	1.184878e-05	1.001026e-05	0	0
237	210	110	1.364359e-05	1.184878e-05	6.802034e-06	4.538691e-15	5.042990e-16
238	121	111	1.733642e-05	1.471382e-05	5.363761e-06	3.748967e-15	4.165519e-16
239	211	111	9.798090e-06	1.471382e-05	3.479250e-06	9.383165e-16	1.042574e-16
240	-1	111	1.502774e-05	1.471382e-05	1.568549e-05	0	0
241	113	112	8.193291e-06	1.401076e-05	1.051576e-05	2.972585e-15	3.302872e-16
242	212	112	1.501868e-05	1.401076e-05	1.873551e-05	6.114503e-15	6.793892e-16
243	114	113	1.267731e-05	8.193291e-06	1.674619e-05	2.232871e-15	2.480968e-16
244	123	113	1.220274e-05	8.193291e-06	7.416777e-06	5.009186e-16	5.565762e-17
245	115	114	1.100848e-05	1.267731e-05	9.365534e-06	2.640682e-15	2.934091e-16
246	124	114	8.373596e-06	1.267731e-05	1.261638e-05	2.004249e-15	2.226943e-16
247	214	114	9.821976e-06	1.267731e-05	1.237695e-05	2.197311e-15	2.441457e-16
248	125	115	1.269819e-05	1.100848e-05	5.068989e-06	1.534817e-15	1.705352e-16
249	215	115	1.131268e-05	1.100848e-05	6.646048e-06	3.430066e-15	3.811184e-16
250	117	116	1.672103e-05	1.390643e-05	4.266686e-06	1.423065e-15	1.581183e-16
251	216	116	7.695168e-06	1.390643e-05	4.118540e-06	2.316480e-16	2.573867e-17
252	217	117	1.213913e-05	1.672103e-05	1.440646e-05	3.611164e-15	4.012405e-16
253	128	118	9.317787e-06	8.848818e-06	1.474379e-05	2.821318e-15	3.134798e-16
254	218	118	1.079739e-05	8.848818e-06	1.167474e-05	1.911198e-15	2.123553e-16
255	219	119	1.173086e-05	1.298953e-05	5.959709e-06	5.398812e-16	5.998680e-17
256	0	120	1.466041e-05	8.913118e-06	1.648486e-05	0	0
257	220	120	7.273480e-06	8.913118e-06	7.756159e-06	3.316812e-16	3.685347e-17
258	122	121	1.198044e-05	1.733642e-05	1.056657e-05	3.658910e-15	4.065456e-16
259	221	121	1.422076e-05	1.733642e-05	8.612246e-06	6.443934e-15	7.159927e-16
260	-1	121	1.502774e-05	1.733642e-05	1.420930e-05	0	0
261	123	122	1.220274e-05	1.198044e-05	9.084185e-06	1.986244e-15	2.206938e-16
262	222	122	1.329665e-05	1.198044e-05	4.282610e-06	6.113953e-16	6.793281e-17
263	124	123	8.373596e-06	1.220274e-05	1.071341e-05	4.562280e-15	5.069200e-16
264	223	123	1.224389e-05	1.220274e-05	3.253244e-06	2.258483e-15	2.509426e-16
265	224	124	1.437165e-05	8.373596e-06	8.627621e-06	1.098058e-15	1.220064e-16
266	126	125	1.103009e-05	1.269819e-05	4.668636e-06	2.241197e-15	2.490219e-16
267	135	125	1.051473e-05	1.269819e-05	1.080231e-05	3.156419e-15	3.507132e-16
268	225	125	1.083026e-05	1.269819e-05	8.815739e-06	6.899164e-15	7.665738e-16
269	136	126	1.448672e-05	1.103009e-05	1.927185e-05	7.722962e-15	8.581068e-16
270	226	126	1.023733e-05	1.103009e-05	1.067360e-05	4.110746e-15	4.567496e-16
271	227	127	9.087964e-06	9.195434e-06	4.409055e-06	1.032365e-15	1.147073e-16
272	138	128	1.753411e-05	9.317787e-06	1.958115e-05	8.182521e-15	9.091690e-16
273	130	129	7.868588e-06	1.152443e-05	1.460392e-05	2.945294e-15	3.272549e-16
274	139	129	1.375736e-05	1.152443e-05	3.305291e-06	5.146442e-16	5.718269e-17
275	229	129	9.822096e-06	1.152443e-05	6.978254e-06	1.095887e-15	1.217653e-16
276	0	130	1.466041e-05	7.868588e-06	5.683719e-06	0	0
277	140	130	1.015220e-05	7.868588e-06	1.086956e-05	5.341604e-16	5.935116e-17
278	132	131	7.928582e-06	1.178367e-05	8.322056e-06	2.356478e-15	2.618309e-16
279	141	131	8.909374e-06	1.178367e-05	6.319700e-06	2.033118e-15	2.259020e-16
280	231	131	1.026299e-05	1.178367e-05	3.280793e-06	2.658659e-15	2.954066e-16
281	-1	131	1.502774e-05	1.178367e-05	8.128369e-06	0	0
282	133	132	7.851709e-06	7.928582e-06	2.418461e-06	1.705314e-16	1.894794e-17
283	232	132	1.129060e-05	7.928582e-06	1.170154e-05	3.438324e-15	3.820360e-16
284	134	133	8.373596e-06	7.851709e-06	1.594682e-05	4.003706e-15	4.448562e-16
285	143	133	1.016729e-05	7.851709e-06	1.030900e-05	1.563002e-15	1.736669e-16
286	233	133	1.067654e-05	7.851709e-06	9.974112e-06	1.119255e-15	1.243617e-16
287	135	134	1.051473e-05	8.373596e-06	3.800905e-06	6.767707e-16	7.519675e-17
288	145	135	1.216678e-05	1.051473e-05	1.318582e-05	6.873794e-15	7.637548e-16
289	235	135	1.050455e-05	1.051473e-05	1.722748e-05	8.656734e-15	9.618593e-16
290	146	136	1.192820e-05	1.448672e-05	9.541748e-06	2.945684e-15	3.272982e-16
291	236	136	1.729355e-05	1.448672e-05	9.722892e-06	2.153309e-15	2.392565e-16
292	138	137	1.753411e-05	1.098937e-05	5.079350e-06	2.198047e-15	2.442275e-16
293	147	137	1.110347e-05	1.098937e-05	1.320103e-05	5.942629e-15	6.602921e-16
294	237	137	7.972380e-06	1.098937e-05	9.272940e-06	4.408723e-16	4.898581e-17
295	148	138	1.067433e-05	1.753411e-05	5.322870e-06	2.557008e-15	2.841120e-16
296	238	138	1.349606e-05	1.753411e-05	4.749153e-06	3.280626e-15	3.645140e-16
297	140	139	1.015220e-05	1.375736e-05	6.097214e-06	3.639233e-16	4.043593e-17
298	149	139	1.732438e-05	1.375736e-05	1.086528e-05	2.364129e-15	2.626810e-16
299	0	140	1.466041e-05	1.015220e-05	1.417997e-05	0	0
300	150	140	1.324639e-05	1.015220e-05	7.092271e-06	1.858405e-15	2.064895e-16
301	142	141	9.559207e-06	8.909374e-06	3.873897e-06	5.184015e-17	5.760017e-18
302	151	141	1.187707e-05	8.909374e-06	6.117131e-06	4.839517e-16	5.377241e-17
303	-1	141	1.502774e-05	8.909374e-06	5.509001e-06	0	0
304	143	142	1.016729e-05	9.559207e-06	1.214966e-05	2.363690e-15	2.626322e-16
305	144	143	8.285895e-06	1.016729e-05	6.237932e-06	1.450886e-15	1.612096e-16
306	243	143	1.062438e-05	1.016729e-05	9.711101e-06	4.728031e-16	5.253368e-17
307	244	144	1.351596e-05	8.285895e-06	9.777327e-06	1.110371e-15	1.233746e-16
308	146	145	1.192820e-05	1.216678e-05	7.871795e-06	9.893710e-16	1.099301e-16
309	155	145	1.378254e-05	1.216678e-05	1.846685e-05	4.994946e-15	5.549940e-16
310	245	145	1.428000e-05	1.216678e-05	1.655405e-05	4.224800e-15	4.694223e-16
311	147	146	1.110347e-05	1.192820e-05	1.055163e-05	2.453231e-15	2.725812e-16
