99	2.243670e-14	1.240792e-05	4.257042e-02	2.492966e-15
100	5.654708e-14	1.217577e-05	1.596060e-02	6.283009e-15
101	6.926413e-14	1.278045e-05	1.506954e-02	7.696015e-15
102	1.319090e-14	1.181394e-05	6.250000e-02	1.465655e-15
103	1.951885e-14	9.245455e-06	2.024420e-02	2.168761e-15
104	3.003609e-14	1.305090e-05	3.700397e-02	3.337343e-15
105	6.544300e-14	1.302734e-05	1.689174e-02	7.271444e-15
106	2.409771e-14	1.188784e-05	3.485809e-02	2.677523e-15
107	2.226014e-14	1.066730e-05	2.726500e-02	2.473349e-15
108	7.438311e-15	8.575309e-06	4.238820e-02	8.264790e-16
109	2.765404e-14	9.848480e-06	1.727106e-02	3.072671e-15
110	4.352966e-14	1.184878e-05	1.910757e-02	4.836629e-15
111	8.392007e-14	1.471382e-05	1.897930e-02	9.324452e-15
112	1.728084e-14	1.401076e-05	7.957747e-02	1.920093e-15
113	6.637296e-15	8.193291e-06	4.143372e-02	7.374773e-16
114	1.629937e-14	1.267731e-05	6.250000e-02	1.811042e-15
115	2.193416e-14	1.100848e-05	3.041101e-02	2.437128e-15
116	7.502126e-14	1.390643e-05	1.792390e-02	8.335695e-15
117	3.740067e-14	1.672103e-05	6.250000e-02	4.155630e-15
118	5.543011e-15	8.848818e-06	6.250000e-02	6.158901e-16
119	1.377083e-14	1.298953e-05	7.957747e-02	1.530092e-15
120	2.118697e-14	8.913118e-06	1.671052e-02	2.354108e-15
121	6.018089e-14	1.733642e-05	4.329024e-02	6.686766e-15
122	2.567371e-14	1.198044e-05	3.348878e-02	2.852634e-15
123	3.704746e-14	1.220274e-05	2.452359e-02	4.116384e-15
124	4.697059e-15	8.373596e-06	6.250000e-02	5.218955e-16
125	8.231220e-14	1.269819e-05	1.243745e-02	9.145800e-15
126	2.033844e-14	1.103009e-05	3.299052e-02	2.259826e-15
127	2.083719e-14	9.195434e-06	1.865724e-02	2.315244e-15
128	1.362369e-14	9.317787e-06	2.969023e-02	1.513744e-15
129	5.883554e-14	1.152443e-05	1.300733e-02	6.537282e-15
130	5.326751e-15	7.868588e-06	4.572967e-02	5.918612e-16
131	2.967643e-14	1.178367e-05	2.756769e-02	3.297382e-15
132	1.205527e-14	7.928582e-06	2.067186e-02	1.339475e-15
133	9.384248e-15	7.851709e-06	2.579070e-02	1.042694e-15
134	1.056212e-14	8.373596e-06	2.779424e-02	1.173569e-15
135	1.316694e-14	1.051473e-05	4.414477e-02	1.462993e-15
136	3.231525e-14	1.448672e-05	4.704062e-02	3.590583e-15
137	1.803322e-14	1.098937e-05	3.679725e-02	2.003691e-15
138	6.623760e-14	1.753411e-05	4.069271e-02	7.359734e-15
139	3.432170e-14	1.375736e-05	3.793208e-02	3.813523e-15
140	8.370860e-15	1.015220e-05	6.250000e-02	9.300955e-16
141	1.297363e-14	8.909374e-06	2.725525e-02	1.441514e-15
142	6.988043e-15	9.559207e-06	6.250000e-02	7.764492e-16
143	1.683202e-14	1.016729e-05	3.122117e-02	1.870225e-15
144	4.551015e-15	8.285895e-06	6.250000e-02	5.056684e-16
145	2.976963e-14	1.216678e-05	3.024988e-02	3.307736e-15
146	3.866039e-14	1.192820e-05	2.194970e-02	4.295599e-15
147	4.049108e-14	1.110347e-05	1.690389e-02	4.499008e-15
148	9.729990e-15	1.067433e-05	6.250000e-02	1.081110e-15
149	1.019157e-13	1.732438e-05	2.550949e-02	1.132396e-14
150	1.460401e-14	1.324639e-05	7.957747e-02	1.622668e-15
151	1.815546e-14	1.187707e-05	4.614135e-02	2.017274e-15
152	5.021822e-14	1.549618e-05	3.704949e-02	5.579803e-15
153	1.188491e-14	9.073391e-06	3.142556e-02	1.320546e-15
154	2.538324e-14	1.310773e-05	4.436136e-02	2.820360e-15
155	2.920093e-14	1.378254e-05	4.482922e-02	3.244547e-15
156	1.255125e-13	1.456097e-05	1.229854e-02	1.394583e-14
157	4.186457e-14	1.314846e-05	2.714862e-02	4.651619e-15
158	3.224985e-14	1.232937e-05	2.905795e-02	3.583316e-15
159	4.613273e-14	1.641553e-05	4.794305e-02	5.125859e-15
160	2.522861e-14	9.298031e-06	1.593124e-02	2.803179e-15
161	5.122874e-14	1.513584e-05	3.384356e-02	5.692082e-15
162	1.103374e-14	1.206464e-05	7.957747e-02	1.225972e-15
163	1.746599e-14	1.133134e-05	4.165056e-02	1.940665e-15
164	4.800468e-15	7.105153e-06	3.735998e-02	5.333853e-16
165	1.446256e-14	1.018762e-05	3.655469e-02	1.606951e-15
166	6.195316e-14	1.662431e-05	3.707978e-02	6.883684e-15
167	3.744855e-14	1.225432e-05	2.456988e-02	4.160950e-15
168	9.361759e-15	7.572163e-06	2.318849e-02	1.040195e-15
169	1.370415e-14	1.069058e-05	4.457806e-02	1.522684e-15
170	5.615384e-14	1.371328e-05	2.296225e-02	6.239315e-15
171	5.933309e-14	1.578104e-05	3.311921e-02	6.592565e-15
172	2.502874e-14	1.053140e-05	2.333398e-02	2.780971e-15
173	2.435728e-14	1.201535e-05	3.560825e-02	2.706364e-15
174	4.051180e-14	1.311565e-05	2.784570e-02	4.501311e-15
175	9.731225e-15	9.476537e-06	4.372718e-02	1.081247e-15
176	1.258472e-14	9.412279e-06	3.312919e-02	1.398303e-15
177	2.506451e-14	1.301707e-05	4.399974e-02	2.784946e-15
178	1.804189e-14	1.039342e-05	3.111455e-02	2.004655e-15
179	3.043014e-14	1.181249e-05	2.708259e-02	3.381127e-15
180	5.353641e-14	1.589691e-05	3.751965e-02	5.948490e-15
181	1.897154e-14	1.333534e-05	6.250000e-02	2.107949e-15
182	4.192188e-14	1.293332e-05	2.580234e-02	4.657987e-15
183	2.886839e-14	9.793113e-06	1.626708e-02	3.207599e-15
184	2.350234e-14	1.086844e-05	2.731246e-02	2.611371e-15
185	9.862632e-15	9.662976e-06	4.574144e-02	1.095848e-15
186	4.265647e-14	1.069020e-05	1.432000e-02	4.739608e-15
187	3.533554e-14	1.387527e-05	3.779922e-02	3.926171e-15
188	5.428723e-14	1.168448e-05	1.469266e-02	6.031914e-15
189	1.501782e-14	1.337034e-05	7.957747e-02	1.668646e-15
190	1.508992e-14	9.745590e-06	3.066955e-02	1.676658e-15
191	1.353095e-14	8.889931e-06	2.596193e-02	1.503438e-15
192	5.172570e-14	2.019182e-05	7.957747e-02	5.747300e-15
193	4.041921e-14	1.147561e-05	1.869429e-02	4.491023e-15
194	1.636828e-14	1.005049e-05	3.101190e-02	1.818698e-15
195	1.285901e-14	7.934853e-06	1.942581e-02	1.428779e-15
196	1.667140e-14	1.277303e-05	6.250000e-02	1.852378e-15
197	4.057832e-14	1.276606e-05	2.563575e-02	4.508703e-15
198	1.313605e-14	1.040491e-05	4.287655e-02	1.459562e-15
199	1.427354e-14	9.560370e-06	3.060994e-02	1.585948e-15
200	4.822927e-14	1.486119e-05	3.402673e-02	5.358808e-15
201	8.211537e-14	1.308728e-05	1.364878e-02	9.123930e-15
202	5.316983e-15	8.726869e-06	6.250000e-02	5.907759e-16
203	8.855841e-14	1.664474e-05	2.603583e-02	9.839823e-15
204	1.298871e-14	9.967674e-06	3.812286e-02	1.443190e-15
205	1.514870e-14	1.340906e-05	7.957747e-02	1.683189e-15
206	4.974416e-14	1.121174e-05	1.416601e-02	5.527129e-15
207	7.545282e-15	8.234108e-06	3.699511e-02	8.383646e-16
208	1.188776e-14	1.236821e-05	7.957747e-02	1.320862e-15
209	1.312440e-14	9.576874e-06	3.346278e-02	1.458266e-15
210	4.943593e-14	1.364359e-05	2.568701e-02	5.492881e-15
211	1.192206e-14	9.798090e-06	3.944962e-02	1.324673e-15
212	1.270816e-13	1.501868e-05	1.332854e-02	1.412018e-14
213	1.533705e-14	9.621477e-06	2.903711e-02	1.704117e-15
214	1.473985e-14	9.821976e-06	3.214205e-02	1.637761e-15
215	4.334847e-14	1.131268e-05	1.669909e-02	4.816497e-15
216	2.863085e-15	7.695168e-06	7.957747e-02	3.181206e-16
217	2.951966e-14	1.213913e-05	3.029854e-02	3.279963e-15
218	1.872829e-14	1.079739e-05	3.360692e-02	2.080921e-15
219	2.817069e-14	1.173086e-05	2.865245e-02	3.130076e-15
220	5.064593e-15	7.273480e-06	3.798850e-02	5.627325e-16
221	1.267318e-13	1.422076e-05	1.134626e-02	1.408131e-14
222	8.341981e-14	1.329665e-05	1.409055e-02	9.268868e-15
223	3.599552e-14	1.224389e-05	2.549647e-02	3.999502e-15
224	4.428065e-14	1.437165e-05	3.351786e-02	4.920072e-15
225	2.301030e-14	1.083026e-05	2.760349e-02	2.556700e-15
226	8.583208e-15	1.023733e-05	6.250000e-02	9.536898e-16
227	9.571005e-15	9.087964e-06	3.921139e-02	1.063445e-15
228	5.067515e-14	1.309726e-05	2.216745e-02	5.630572e-15
229	1.081103e-14	9.822096e-06	4.382434e-02	1.201226e-15
230	1.251829e-14	1.160963e-05	6.250000e-02	1.390922e-15
231	1.480764e-14	1.026299e-05	3.650105e-02	1.645293e-15
232	1.533916e-14	1.129060e-05	4.691586e-02	1.704351e-15
233	2.682786e-14	1.067654e-05	2.268172e-02	2.980873e-15
234	2.116384e-14	1.219407e-05	4.283720e-02	2.351538e-15
235	1.700203e-14	1.050455e-05	3.408803e-02	1.889114e-15
236	3.249619e-14	1.729355e-05	7.957747e-02	3.610688e-15
237	6.613466e-15	7.972380e-06	3.830935e-02	7.348296e-16
238	4.066918e-14	1.349606e-05	3.022220e-02	4.518798e-15
239	1.891056e-14	1.104688e-05	3.564381e-02	2.101174e-15
240	1.245888e-14	9.482570e-06	3.421916e-02	1.384320e-15
241	1.692505e-14	1.283749e-05	6.250000e-02	1.880561e-15
242	3.996468e-15	7.934668e-06	6.250000e-02	4.440520e-16
243	1.265145e-14	1.062438e-05	4.739590e-02	1.405717e-15
244	6.496131e-14	1.351596e-05	1.900447e-02	7.217923e-15
245	3.393391e-14	1.428000e-05	4.290631e-02	3.770434e-15
246	1.520956e-14	1.050367e-05	3.809579e-02	1.689951e-15
247	4.060828e-15	8.645927e-06	7.957747e-02	4.512031e-16
248	1.465863e-14	1.223680e-05	6.250000e-02	1.628737e-15
249	8.275526e-14	1.833197e-05	3.722217e-02	9.195029e-15
250	1.237896e-14	9.587154e-06	3.559220e-02	1.375440e-15
251	5.119022e-14	1.267566e-05	1.989273e-02	5.687803e-15
252	9.740997e-15	8.025513e-06	2.653291e-02	1.082333e-15
253	6.271709e-14	1.624732e-05	3.419237e-02	6.968566e-15
254	1.660762e-14	9.454648e-06	2.544477e-02	1.845292e-15
255	2.400955e-14	1.086558e-05	2.671436e-02	2.667728e-15
256	1.016920e-14	9.841869e-06	4.687228e-02	1.129911e-15
257	5.562994e-14	1.195706e-05	1.536507e-02	6.181104e-15
258	1.858079e-13	1.604586e-05	1.111719e-02	2.064532e-14
259	2.105483e-14	1.015010e-05	2.483299e-02	2.339426e-15
260	3.678437e-14	1.310520e-05	3.059412e-02	4.087152e-15
261	3.153589e-14	1.289533e-05	3.399869e-02	3.503988e-15
262	2.369613e-14	9.693790e-06	1.922088e-02	2.632904e-15
263	5.127663e-14	1.607376e-05	4.049511e-02	5.697403e-15
264	6.827031e-14	1.615119e-05	3.085686e-02	7.585590e-15
265	3.713584e-15	6.918374e-06	4.458501e-02	4.126204e-16
266	3.244327e-14	1.402747e-05	4.253867e-02	3.604808e-15
267	4.488424e-14	1.152829e-05	1.706756e-02	4.987137e-15
268	1.001040e-13	1.666702e-05	2.312554e-02	1.112267e-14
269	1.536618e-14	9.206098e-06	2.538814e-02	1.707354e-15
270	6.550303e-14	1.313098e-05	1.728222e-02	7.278115e-15
271	3.393093e-15	6.404350e-06	3.870788e-02	3.770103e-16
272	1.699415e-14	1.285493e-05	6.250000e-02	1.888238e-15
273	4.360404e-14	1.349709e-05	2.819445e-02	4.844894e-15
274	4.156674e-14	1.435686e-05	3.559610e-02	4.618527e-15
275	1.518330e-13	1.852632e-05	2.093975e-02	1.687033e-14
276	3.060648e-14	1.431189e-05	4.789029e-02	3.400720e-15
277	5.629007e-14	1.451278e-05	2.715125e-02	6.254452e-15
278	1.206951e-14	8.554817e-06	2.593658e-02	1.341056e-15
279	1.111016e-14	9.061881e-06	3.348920e-02	1.234462e-15
280	1.671651e-14	1.059304e-05	3.555387e-02	1.857390e-15
281	1.411926e-14	1.098990e-05	4.700455e-02	1.568806e-15
282	7.745873e-14	1.566305e-05	2.480441e-02	8.606525e-15
283	9.000792e-14	1.360800e-05	1.399820e-02	1.000088e-14
284	9.871220e-15	7.636527e-06	2.255728e-02	1.096802e-15
285	6.182443e-14	1.495299e-05	2.703923e-02	6.869381e-15
286	9.906720e-15	1.163903e-05	7.957747e-02	1.100747e-15
287	1.134376e-14	8.680793e-06	2.883308e-02	1.260418e-15
288	5.049734e-14	1.476816e-05	3.189194e-02	5.610816e-15
289	2.554217e-14	1.259590e-05	3.912004e-02	2.838019e-15
290	1.388176e-14	1.099217e-05	4.783833e-02	1.542417e-15
291	3.415567e-15	7.529930e-06	6.250000e-02	3.795075e-16
292	4.228407e-15	8.085290e-06	6.250000e-02	4.698230e-16
293	9.597607e-15	9.546794e-06	4.532938e-02	1.066401e-15
294	2.548586e-14	1.302777e-05	4.337918e-02	2.831762e-15
295	8.229340e-14	1.411682e-05	1.709290e-02	9.143711e-15
296	2.672662e-14	1.282313e-05	3.944647e-02	2.969624e-15
297	2.838219e-14	1.095729e-05	2.317573e-02	3.153577e-15
298	1.545674e-14	9.365944e-06	2.657706e-02	1.717415e-15
299	5.638303e-15	7.545588e-06	3.809789e-02	6.264781e-16
300	7.492297e-15	7.658523e-06	2.997714e-02	8.324774e-16
301	5.530540e-14	1.156494e-05	1.398402e-02	6.145045e-15
302	6.482645e-14	1.445524e-05	2.329668e-02	7.202938e-15
303	1.991685e-14	1.162645e-05	3.945395e-02	2.212983e-15
304	1.340955e-13	1.784951e-05	2.120482e-02	1.489950e-14
305	3.676466e-14	1.050114e-05	1.574884e-02	4.084962e-15
306	1.069866e-14	1.101742e-05	6.250000e-02	1.188740e-15
307	2.566252e-14	1.165886e-05	3.087730e-02	2.851391e-15
308	4.335169e-14	1.129619e-05	1.662495e-02	4.816854e-15
309	1.014031e-14	9.569980e-06	4.321674e-02	1.126701e-15
310	1.866206e-14	9.588113e-06	2.361619e-02	2.073562e-15
311	1.206166e-13	1.627159e-05	1.785882e-02	1.340184e-14
312	4.750434e-14	1.521717e-05	3.708845e-02	5.278260e-15
313	6.137989e-15	9.154726e-06	6.250000e-02	6.819987e-16
314	6.493944e-15	7.972998e-06	3.902352e-02	7.215493e-16
315	3.472018e-14	1.415285e-05	4.082438e-02	3.857797e-15
316	3.626729e-14	1.349380e-05	3.387334e-02	4.029699e-15
317	9.436096e-14	1.447215e-05	1.606115e-02	1.048455e-14
318	4.098251e-14	1.257850e-05	2.428050e-02	4.553612e-15
319	7.703137e-14	1.557336e-05	2.451596e-02	8.559041e-15
320	2.000969e-14	1.090068e-05	3.236612e-02	2.223299e-15
321	3.856887e-14	1.204198e-05	2.263740e-02	4.285430e-15
322	2.733398e-14	1.046189e-05	2.094585e-02	3.037108e-15
323	2.619778e-14	1.245726e-05	3.689550e-02	2.910864e-15
324	1.027829e-14	1.178276e-05	7.957747e-02	1.142033e-15
325	3.582630e-14	1.648304e-05	6.250000e-02	3.980699e-15
326	1.633580e-14	9.605495e-06	2.712619e-02	1.815089e-15
327	1.075823e-14	9.338882e-06	3.785419e-02	1.195358e-15
328	4.010491e-15	7.943938e-06	6.250000e-02	4.456101e-16
329	9.172034e-15	8.838896e-06	3.764422e-02	1.019115e-15
330	3.691966e-14	1.462250e-05	4.234260e-02	4.102185e-15
331	5.091920e-14	1.130790e-05	1.419824e-02	5.657689e-15
332	1.430375e-13	1.729678e-05	1.808907e-02	1.589305e-14
333	1.355420e-14	1.033280e-05	4.069591e-02	1.506022e-15
334	4.120128e-14	1.366845e-05	3.098969e-02	4.577920e-15
335	1.350564e-14	1.016157e-05	3.884516e-02	1.500627e-15
336	5.266329e-14	1.243354e-05	1.824932e-02	5.851476e-15
337	9.493839e-14	2.006029e-05	4.251479e-02	1.054871e-14
338	2.833524e-14	1.313867e-05	4.002189e-02	3.148360e-15
339	3.341900e-14	1.068140e-05	1.823313e-02	3.713222e-15
340	1.918121e-14	1.176003e-05	4.239548e-02	2.131245e-15
341	1.041424e-14	9.982941e-06	4.776590e-02	1.157138e-15
342	6.303379e-14	1.523696e-05	2.806026e-02	7.003754e-15
343	6.824825e-14	1.663066e-05	3.369824e-02	7.583139e-15
344	4.635559e-14	1.568292e-05	4.160534e-02	5.150621e-15
345	5.773897e-15	8.970012e-06	6.250000e-02	6.415442e-16
346	1.402305e-14	1.067699e-05	4.339837e-02	1.558117e-15
347	5.933241e-15	8.200737e-06	4.647685e-02	6.592490e-16
348	9.331390e-14	1.621562e-05	2.284675e-02	1.036821e-14
349	1.498012e-14	1.232561e-05	6.250000e-02	1.664458e-15
350	1.903565e-14	1.221021e-05	4.781586e-02	2.115072e-15
351	5.112025e-14	1.503359e-05	3.323263e-02	5.680028e-15
352	3.615854e-14	1.274970e-05	2.865883e-02	4.017616e-15
353	3.780853e-14	1.197559e-05	2.271284e-02	4.200948e-15
354	1.346479e-14	1.189515e-05	6.250000e-02	1.496088e-15
355	3.407035e-14	1.417191e-05	4.177131e-02	3.785595e-15
356	4.282427e-14	1.570673e-05	4.524157e-02	4.758252e-15
357	6.429002e-14	1.490117e-05	2.573284e-02	7.143335e-15
358	7.576677e-14	1.668533e-05	3.065462e-02	8.418530e-15
359	2.063537e-14	1.193675e-05	4.121124e-02	2.292818e-15
360	1.359613e-13	1.704046e-05	1.819695e-02	1.510681e-14
361	1.430458e-13	1.569966e-05	1.352587e-02	1.589398e-14
362	2.343314e-14	9.192683e-06	1.657549e-02	2.603682e-15
363	2.188101e-14	1.112145e-05	3.143311e-02	2.431224e-15
364	2.216230e-14	1.522223e-05	7.957747e-02	2.462478e-15
365	1.347918e-13	1.615509e-05	1.563992e-02	1.497687e-14
366	1.150565e-14	9.202883e-06	3.387120e-02	1.278406e-15
367	1.443800e-14	9.770742e-06	3.230321e-02	1.604222e-15
368	3.443778e-14	1.626728e-05	6.250000e-02	3.826420e-15
369	8.199933e-15	8.637478e-06	3.929348e-02	9.111037e-16
370	3.990238e-14	1.318222e-05	2.870360e-02	4.433598e-15
371	6.654450e-15	8.045846e-06	3.913569e-02	7.393833e-16
372	7.828770e-14	1.418169e-05	1.821631e-02	8.698633e-15
373	2.199566e-14	9.531656e-06	1.968512e-02	2.443962e-15
374	2.439511e-14	1.062750e-05	2.460145e-02	2.710567e-15
375	6.315535e-14	1.676006e-05	3.727234e-02	7.017261e-15
376	3.389833e-14	1.244748e-05	2.844700e-02	3.766481e-15
377	8.679857e-15	7.858341e-06	2.795439e-02	9.644286e-16
378	1.632372e-14	1.057035e-05	3.617588e-02	1.813747e-15
379	1.143695e-14	9.993890e-06	4.363785e-02	1.270773e-15
380	4.209676e-14	1.296015e-05	2.585542e-02	4.677418e-15
381	2.931750e-14	1.006862e-05	1.740819e-02	3.257500e-15
382	8.731966e-15	1.029613e-05	6.250000e-02	9.702185e-16
383	6.768003e-15	1.025086e-05	7.957747e-02	7.520003e-16
384	3.016513e-14	1.686974e-05	7.957747e-02	3.351682e-15
385	1.061342e-14	1.001329e-05	4.729818e-02	1.179269e-15
386	5.943436e-15	9.056962e-06	6.250000e-02	6.603818e-16
387	1.037928e-14	8.559947e-06	3.021454e-02	1.153253e-15
388	1.327256e-14	1.183827e-05	6.250000e-02	1.474728e-15
389	4.151560e-15	8.036010e-06	6.250000e-02	4.612845e-16
390	2.806974e-14	1.519554e-05	6.250000e-02	3.118860e-15
391	1.461112e-14	1.045884e-05	3.915051e-02	1.623457e-15
392	2.322761e-14	1.261560e-05	4.322048e-02	2.580846e-15
393	5.857948e-14	1.461858e-05	2.666492e-02	6.508831e-15
394	5.823738e-14	1.286711e-05	1.828990e-02	6.470820e-15
395	1.128019e-14	1.121353e-05	6.250000e-02	1.253355e-15
396	1.365961e-14	9.842372e-06	3.490044e-02	1.517735e-15
397	2.523094e-14	1.272230e-05	4.080688e-02	2.803438e-15
398	4.129331e-14	9.921765e-06	1.182652e-02	4.588146e-15
399	6.446207e-15	9.305465e-06	6.250000e-02	7.162452e-16
400	1.785490e-14	1.035792e-05	3.111930e-02	1.983877e-15
401	1.360759e-14	1.293800e-05	7.957747e-02	1.511954e-15
402	6.341572e-14	1.524371e-05	2.792832e-02	7.046191e-15
403	1.979132e-14	1.160359e-05	3.947043e-02	2.199036e-15
404	3.371576e-14	1.297340e-05	3.238163e-02	3.746195e-15
405	2.165825e-14	1.231193e-05	4.308488e-02	2.406473e-15
406	7.324184e-14	1.459805e-05	2.123708e-02	8.137983e-15
407	1.263738e-13	1.543333e-05	1.454427e-02	1.404153e-14
408	1.240831e-14	1.157553e-05	6.250000e-02	1.378702e-15
409	1.832659e-14	9.069803e-06	2.035551e-02	2.036288e-15
410	2.425126e-14	1.176174e-05	3.354672e-02	2.694584e-15
411	1.965663e-14	1.462547e-05	7.957747e-02	2.184070e-15
